,SYSLoad,PkLoad,PkLoadPoint,Year,Month,Date,WeekDay,Hour,MeanDry,MeanDew,DryBulb,DewPnt,Date.1
15082,13633,16078,19,2014,9,21,1,11,68 ,64 ,69,65,2014/9/21
15083,14123,16078,19,2014,9,21,1,12,68 ,64 ,71,65,2014/9/21
15084,14484,16078,19,2014,9,21,1,13,68 ,64 ,73,66,2014/9/21
15085,14614,16078,19,2014,9,21,1,14,68 ,64 ,75,67,2014/9/21
15086,14634,16078,19,2014,9,21,1,15,68 ,64 ,76,68,2014/9/21
15087,14663,16078,19,2014,9,21,1,16,68 ,64 ,75,68,2014/9/21
15088,14990,16078,19,2014,9,21,1,17,68 ,64 ,74,67,2014/9/21
15089,15347,16078,19,2014,9,21,1,18,68 ,64 ,73,67,2014/9/21
15090,15699,16078,19,2014,9,21,1,19,68 ,64 ,71,66,2014/9/21
15091,16078,16078,19,2014,9,21,1,20,68 ,64 ,70,66,2014/9/21
15092,15522,16078,19,2014,9,21,1,21,68 ,64 ,69,66,2014/9/21
15093,14423,16078,19,2014,9,21,1,22,68 ,64 ,69,67,2014/9/21
15094,13130,16078,19,2014,9,21,1,23,68 ,64 ,68,66,2014/9/21
15095,11979,16078,19,2014,9,21,1,24,68 ,64 ,68,66,2014/9/21
15096,11172,15775,19,2014,9,22,2,1,63 ,50 ,68,66,2014/9/22
15097,10749,15775,19,2014,9,22,2,2,63 ,50 ,67,65,2014/9/22
15098,10520,15775,19,2014,9,22,2,3,63 ,50 ,67,63,2014/9/22
15099,10421,15775,19,2014,9,22,2,4,63 ,50 ,66,61,2014/9/22
15100,10654,15775,19,2014,9,22,2,5,63 ,50 ,64,60,2014/9/22
15101,11555,15775,19,2014,9,22,2,6,63 ,50 ,63,57,2014/9/22
15102,13226,15775,19,2014,9,22,2,7,63 ,50 ,62,56,2014/9/22
15103,14282,15775,19,2014,9,22,2,8,63 ,50 ,60,54,2014/9/22
15104,14820,15775,19,2014,9,22,2,9,63 ,50 ,63,54,2014/9/22
15105,15240,15775,19,2014,9,22,2,10,63 ,50 ,64,53,2014/9/22
15106,15539,15775,19,2014,9,22,2,11,63 ,50 ,67,51,2014/9/22
15107,15661,15775,19,2014,9,22,2,12,63 ,50 ,68,50,2014/9/22
15108,15627,15775,19,2014,9,22,2,13,63 ,50 ,68,48,2014/9/22
15109,15630,15775,19,2014,9,22,2,14,63 ,50 ,69,46,2014/9/22
15110,15475,15775,19,2014,9,22,2,15,63 ,50 ,69,46,2014/9/22
15111,15351,15775,19,2014,9,22,2,16,63 ,50 ,68,43,2014/9/22
15112,15333,15775,19,2014,9,22,2,17,63 ,50 ,67,43,2014/9/22
15113,15391,15775,19,2014,9,22,2,18,63 ,50 ,65,42,2014/9/22
15114,15395,15775,19,2014,9,22,2,19,63 ,50 ,63,41,2014/9/22
15115,15775,15775,19,2014,9,22,2,20,63 ,50 ,59,40,2014/9/22
15116,15029,15775,19,2014,9,22,2,21,63 ,50 ,56,40,2014/9/22
15117,13805,15775,19,2014,9,22,2,22,63 ,50 ,54,39,2014/9/22
15118,12361,15775,19,2014,9,22,2,23,63 ,50 ,52,39,2014/9/22
15119,11080,15775,19,2014,9,22,2,24,63 ,50 ,51,38,2014/9/22
15120,10275,15693,19,2014,9,23,3,1,57 ,42 ,50,38,2014/9/23
15121,9842,15693,19,2014,9,23,3,2,57 ,42 ,49,38,2014/9/23
15122,9630,15693,19,2014,9,23,3,3,57 ,42 ,48,38,2014/9/23
15123,9557,15693,19,2014,9,23,3,4,57 ,42 ,48,39,2014/9/23
15124,9832,15693,19,2014,9,23,3,5,57 ,42 ,47,38,2014/9/23
15125,10811,15693,19,2014,9,23,3,6,57 ,42 ,46,39,2014/9/23
15126,12596,15693,19,2014,9,23,3,7,57 ,42 ,45,38,2014/9/23
15127,13629,15693,19,2014,9,23,3,8,57 ,42 ,46,38,2014/9/23
15128,13963,15693,19,2014,9,23,3,9,57 ,42 ,49,40,2014/9/23
15129,14192,15693,19,2014,9,23,3,10,57 ,42 ,54,40,2014/9/23
15130,14405,15693,19,2014,9,23,3,11,57 ,42 ,57,40,2014/9/23
15131,14543,15693,19,2014,9,23,3,12,57 ,42 ,59,40,2014/9/23
15132,14594,15693,19,2014,9,23,3,13,57 ,42 ,62,41,2014/9/23
15133,14720,15693,19,2014,9,23,3,14,57 ,42 ,65,42,2014/9/23
15134,14712,15693,19,2014,9,23,3,15,57 ,42 ,67,43,2014/9/23
15135,14717,15693,19,2014,9,23,3,16,57 ,42 ,68,43,2014/9/23
15136,14868,15693,19,2014,9,23,3,17,57 ,42 ,69,44,2014/9/23
15137,15050,15693,19,2014,9,23,3,18,57 ,42 ,68,45,2014/9/23
15138,15219,15693,19,2014,9,23,3,19,57 ,42 ,67,46,2014/9/23
15139,15693,15693,19,2014,9,23,3,20,57 ,42 ,64,48,2014/9/23
15140,15025,15693,19,2014,9,23,3,21,57 ,42 ,60,48,2014/9/23
15141,13879,15693,19,2014,9,23,3,22,57 ,42 ,58,49,2014/9/23
15142,12430,15693,19,2014,9,23,3,23,57 ,42 ,57,49,2014/9/23
15143,11164,15693,19,2014,9,23,3,24,57 ,42 ,57,49,2014/9/23
15144,10341,15654,19,2014,9,24,4,1,59 ,49 ,56,49,2014/9/24
15145,9869,15654,19,2014,9,24,4,2,59 ,49 ,54,48,2014/9/24
15146,9641,15654,19,2014,9,24,4,3,59 ,49 ,54,48,2014/9/24
15147,9602,15654,19,2014,9,24,4,4,59 ,49 ,53,47,2014/9/24
15148,9883,15654,19,2014,9,24,4,5,59 ,49 ,52,48,2014/9/24
15149,10903,15654,19,2014,9,24,4,6,59 ,49 ,52,47,2014/9/24
15150,12689,15654,19,2014,9,24,4,7,59 ,49 ,51,47,2014/9/24
15151,13718,15654,19,2014,9,24,4,8,59 ,49 ,51,47,2014/9/24
15152,14137,15654,19,2014,9,24,4,9,59 ,49 ,54,49,2014/9/24
15153,14453,15654,19,2014,9,24,4,10,59 ,49 ,58,50,2014/9/24
15154,14689,15654,19,2014,9,24,4,11,59 ,49 ,61,51,2014/9/24
15155,14907,15654,19,2014,9,24,4,12,59 ,49 ,64,51,2014/9/24
15156,14875,15654,19,2014,9,24,4,13,59 ,49 ,65,50,2014/9/24
15157,14978,15654,19,2014,9,24,4,14,59 ,49 ,67,49,2014/9/24
15158,14876,15654,19,2014,9,24,4,15,59 ,49 ,66,49,2014/9/24
15159,14782,15654,19,2014,9,24,4,16,59 ,49 ,67,49,2014/9/24
15160,14819,15654,19,2014,9,24,4,17,59 ,49 ,66,50,2014/9/24
15161,14907,15654,19,2014,9,24,4,18,59 ,49 ,66,50,2014/9/24
15162,15185,15654,19,2014,9,24,4,19,59 ,49 ,64,50,2014/9/24
15163,15654,15654,19,2014,9,24,4,20,59 ,49 ,62,50,2014/9/24
15164,15026,15654,19,2014,9,24,4,21,59 ,49 ,60,51,2014/9/24
15165,13876,15654,19,2014,9,24,4,22,59 ,49 ,59,51,2014/9/24
15166,12439,15654,19,2014,9,24,4,23,59 ,49 ,58,51,2014/9/24
15167,11231,15654,19,2014,9,24,4,24,59 ,49 ,56,51,2014/9/24
15168,10388,15584,19,2014,9,25,5,1,57 ,50 ,55,50,2014/9/25
15169,9949,15584,19,2014,9,25,5,2,57 ,50 ,54,50,2014/9/25
15170,9732,15584,19,2014,9,25,5,3,57 ,50 ,54,50,2014/9/25
15171,9657,15584,19,2014,9,25,5,4,57 ,50 ,54,50,2014/9/25
15172,9922,15584,19,2014,9,25,5,5,57 ,50 ,54,50,2014/9/25
15173,10871,15584,19,2014,9,25,5,6,57 ,50 ,53,50,2014/9/25
15174,12663,15584,19,2014,9,25,5,7,57 ,50 ,53,50,2014/9/25
15175,13734,15584,19,2014,9,25,5,8,57 ,50 ,52,49,2014/9/25
15176,14268,15584,19,2014,9,25,5,9,57 ,50 ,53,49,2014/9/25
15177,14555,15584,19,2014,9,25,5,10,57 ,50 ,55,51,2014/9/25
15178,14791,15584,19,2014,9,25,5,11,57 ,50 ,57,51,2014/9/25
15179,14865,15584,19,2014,9,25,5,12,57 ,50 ,58,50,2014/9/25
15180,14797,15584,19,2014,9,25,5,13,57 ,50 ,59,50,2014/9/25
15181,14825,15584,19,2014,9,25,5,14,57 ,50 ,61,49,2014/9/25
15182,14711,15584,19,2014,9,25,5,15,57 ,50 ,61,49,2014/9/25
15183,14622,15584,19,2014,9,25,5,16,57 ,50 ,61,49,2014/9/25
15184,14654,15584,19,2014,9,25,5,17,57 ,50 ,62,50,2014/9/25
15185,14826,15584,19,2014,9,25,5,18,57 ,50 ,61,49,2014/9/25
15186,15255,15584,19,2014,9,25,5,19,57 ,50 ,60,50,2014/9/25
15187,15584,15584,19,2014,9,25,5,20,57 ,50 ,59,50,2014/9/25
15188,14975,15584,19,2014,9,25,5,21,57 ,50 ,57,50,2014/9/25
15189,13867,15584,19,2014,9,25,5,22,57 ,50 ,56,50,2014/9/25
15190,12474,15584,19,2014,9,25,5,23,57 ,50 ,56,50,2014/9/25
15191,11247,15584,19,2014,9,25,5,24,57 ,50 ,55,50,2014/9/25
15192,10429,15288,19,2014,9,26,6,1,62 ,51 ,55,50,2014/9/26
15193,10026,15288,19,2014,9,26,6,2,62 ,51 ,55,50,2014/9/26
15194,9796,15288,19,2014,9,26,6,3,62 ,51 ,54,50,2014/9/26
15195,9737,15288,19,2014,9,26,6,4,62 ,51 ,54,49,2014/9/26
15196,9989,15288,19,2014,9,26,6,5,62 ,51 ,54,48,2014/9/26
15197,10939,15288,19,2014,9,26,6,6,62 ,51 ,54,48,2014/9/26
15198,12678,15288,19,2014,9,26,6,7,62 ,51 ,54,48,2014/9/26
15199,13711,15288,19,2014,9,26,6,8,62 ,51 ,53,48,2014/9/26
15200,14146,15288,19,2014,9,26,6,9,62 ,51 ,55,49,2014/9/26
15201,14480,15288,19,2014,9,26,6,10,62 ,51 ,58,51,2014/9/26
15202,14800,15288,19,2014,9,26,6,11,62 ,51 ,63,52,2014/9/26
15203,14979,15288,19,2014,9,26,6,12,62 ,51 ,67,52,2014/9/26
15204,15038,15288,19,2014,9,26,6,13,62 ,51 ,70,53,2014/9/26
15205,15157,15288,19,2014,9,26,6,14,62 ,51 ,72,52,2014/9/26
15206,15125,15288,19,2014,9,26,6,15,62 ,51 ,73,53,2014/9/26
15207,15059,15288,19,2014,9,26,6,16,62 ,51 ,73,53,2014/9/26
15208,15082,15288,19,2014,9,26,6,17,62 ,51 ,73,52,2014/9/26
15209,15027,15288,19,2014,9,26,6,18,62 ,51 ,73,53,2014/9/26
15210,15011,15288,19,2014,9,26,6,19,62 ,51 ,71,53,2014/9/26
15211,15288,15288,19,2014,9,26,6,20,62 ,51 ,65,55,2014/9/26
15212,14702,15288,19,2014,9,26,6,21,62 ,51 ,63,54,2014/9/26
15213,13799,15288,19,2014,9,26,6,22,62 ,51 ,61,54,2014/9/26
15214,12612,15288,19,2014,9,26,6,23,62 ,51 ,61,53,2014/9/26
15215,11440,15288,19,2014,9,26,6,24,62 ,51 ,59,53,2014/9/26
15216,10561,15194,19,2014,9,27,7,1,67 ,55 ,59,53,2014/9/27
15217,10055,15194,19,2014,9,27,7,2,67 ,55 ,59,53,2014/9/27
15218,9752,15194,19,2014,9,27,7,3,67 ,55 ,59,52,2014/9/27
15219,9621,15194,19,2014,9,27,7,4,67 ,55 ,57,52,2014/9/27
15220,9678,15194,19,2014,9,27,7,5,67 ,55 ,57,52,2014/9/27
15221,9995,15194,19,2014,9,27,7,6,67 ,55 ,57,51,2014/9/27
15222,10590,15194,19,2014,9,27,7,7,67 ,55 ,55,51,2014/9/27
15223,11421,15194,19,2014,9,27,7,8,67 ,55 ,56,51,2014/9/27
15224,12479,15194,19,2014,9,27,7,9,67 ,55 ,61,53,2014/9/27
15225,13211,15194,19,2014,9,27,7,10,67 ,55 ,65,55,2014/9/27
15226,13614,15194,19,2014,9,27,7,11,67 ,55 ,70,56,2014/9/27
15227,13852,15194,19,2014,9,27,7,12,67 ,55 ,74,56,2014/9/27
15228,13984,15194,19,2014,9,27,7,13,67 ,55 ,77,56,2014/9/27
15229,14063,15194,19,2014,9,27,7,14,67 ,55 ,79,55,2014/9/27
15230,14157,15194,19,2014,9,27,7,15,67 ,55 ,80,55,2014/9/27
15231,14341,15194,19,2014,9,27,7,16,67 ,55 ,81,56,2014/9/27
15232,14599,15194,19,2014,9,27,7,17,67 ,55 ,80,57,2014/9/27
15233,14787,15194,19,2014,9,27,7,18,67 ,55 ,79,58,2014/9/27
15234,14908,15194,19,2014,9,27,7,19,67 ,55 ,76,59,2014/9/27
15235,15194,15194,19,2014,9,27,7,20,67 ,55 ,71,60,2014/9/27
15236,14649,15194,19,2014,9,27,7,21,67 ,55 ,68,60,2014/9/27
15237,13815,15194,19,2014,9,27,7,22,67 ,55 ,67,59,2014/9/27
15238,12734,15194,19,2014,9,27,7,23,67 ,55 ,66,58,2014/9/27
15239,11636,15194,19,2014,9,27,7,24,67 ,55 ,64,58,2014/9/27
15240,10762,16580,19,2014,9,28,1,1,69 ,59 ,63,58,2014/9/28
15241,10225,16580,19,2014,9,28,1,2,69 ,59 ,62,58,2014/9/28
15242,9879,16580,19,2014,9,28,1,3,69 ,59 ,61,57,2014/9/28
15243,9689,16580,19,2014,9,28,1,4,69 ,59 ,60,56,2014/9/28
15244,9649,16580,19,2014,9,28,1,5,69 ,59 ,59,56,2014/9/28
15245,9819,16580,19,2014,9,28,1,6,69 ,59 ,58,56,2014/9/28
15246,10185,16580,19,2014,9,28,1,7,69 ,59 ,57,54,2014/9/28
15247,10808,16580,19,2014,9,28,1,8,69 ,59 ,57,54,2014/9/28
15248,11852,16580,19,2014,9,28,1,9,69 ,59 ,61,58,2014/9/28
15249,12776,16580,19,2014,9,28,1,10,69 ,59 ,65,59,2014/9/28
15250,13433,16580,19,2014,9,28,1,11,69 ,59 ,70,60,2014/9/28
15251,13960,16580,19,2014,9,28,1,12,69 ,59 ,74,61,2014/9/28
15252,14405,16580,19,2014,9,28,1,13,69 ,59 ,76,61,2014/9/28
15253,14719,16580,19,2014,9,28,1,14,69 ,59 ,79,61,2014/9/28
15254,14994,16580,19,2014,9,28,1,15,69 ,59 ,82,61,2014/9/28
15255,15294,16580,19,2014,9,28,1,16,69 ,59 ,82,61,2014/9/28
15256,15645,16580,19,2014,9,28,1,17,69 ,59 ,82,60,2014/9/28
15257,15933,16580,19,2014,9,28,1,18,69 ,59 ,80,60,2014/9/28
15258,16281,16580,19,2014,9,28,1,19,69 ,59 ,79,62,2014/9/28
15259,16580,16580,19,2014,9,28,1,20,69 ,59 ,75,61,2014/9/28
15260,15799,16580,19,2014,9,28,1,21,69 ,59 ,72,61,2014/9/28
15261,14656,16580,19,2014,9,28,1,22,69 ,59 ,70,61,2014/9/28
15262,13274,16580,19,2014,9,28,1,23,69 ,59 ,67,61,2014/9/28
15263,12008,16580,19,2014,9,28,1,24,69 ,59 ,66,60,2014/9/28
15264,11111,16688,19,2014,9,29,2,1,66 ,58 ,65,60,2014/9/29
15265,10585,16688,19,2014,9,29,2,2,66 ,58 ,63,59,2014/9/29
15266,10343,16688,19,2014,9,29,2,3,66 ,58 ,63,59,2014/9/29
15267,10260,16688,19,2014,9,29,2,4,66 ,58 ,62,59,2014/9/29
15268,10542,16688,19,2014,9,29,2,5,66 ,58 ,62,58,2014/9/29
15269,11539,16688,19,2014,9,29,2,6,66 ,58 ,62,58,2014/9/29
15270,13380,16688,19,2014,9,29,2,7,66 ,58 ,62,58,2014/9/29
15271,14468,16688,19,2014,9,29,2,8,66 ,58 ,62,57,2014/9/29
15272,15006,16688,19,2014,9,29,2,9,66 ,58 ,63,58,2014/9/29
15273,15447,16688,19,2014,9,29,2,10,66 ,58 ,64,58,2014/9/29
15274,15819,16688,19,2014,9,29,2,11,66 ,58 ,67,58,2014/9/29
15275,16036,16688,19,2014,9,29,2,12,66 ,58 ,69,59,2014/9/29
15276,16180,16688,19,2014,9,29,2,13,66 ,58 ,71,59,2014/9/29
15277,16358,16688,19,2014,9,29,2,14,66 ,58 ,73,58,2014/9/29
15278,16329,16688,19,2014,9,29,2,15,66 ,58 ,73,58,2014/9/29
15279,16208,16688,19,2014,9,29,2,16,66 ,58 ,72,58,2014/9/29
15280,16156,16688,19,2014,9,29,2,17,66 ,58 ,71,58,2014/9/29
15281,16333,16688,19,2014,9,29,2,18,66 ,58 ,70,58,2014/9/29
15282,16686,16688,19,2014,9,29,2,19,66 ,58 ,67,59,2014/9/29
15283,16688,16688,19,2014,9,29,2,20,66 ,58 ,65,59,2014/9/29
15284,15867,16688,19,2014,9,29,2,21,66 ,58 ,63,59,2014/9/29
15285,14605,16688,19,2014,9,29,2,22,66 ,58 ,62,59,2014/9/29
15286,13120,16688,19,2014,9,29,2,23,66 ,58 ,61,57,2014/9/29
15287,11797,16688,19,2014,9,29,2,24,66 ,58 ,60,57,2014/9/29
15288,10884,15852,19,2014,9,30,3,1,58 ,55 ,59,57,2014/9/30
15289,10427,15852,19,2014,9,30,3,2,58 ,55 ,59,56,2014/9/30
15290,10152,15852,19,2014,9,30,3,3,58 ,55 ,58,55,2014/9/30
15291,10072,15852,19,2014,9,30,3,4,58 ,55 ,58,55,2014/9/30
15292,10312,15852,19,2014,9,30,3,5,58 ,55 ,57,54,2014/9/30
15293,11281,15852,19,2014,9,30,3,6,58 ,55 ,57,54,2014/9/30
15294,13178,15852,19,2014,9,30,3,7,58 ,55 ,56,54,2014/9/30
15295,14348,15852,19,2014,9,30,3,8,58 ,55 ,56,54,2014/9/30
15296,14759,15852,19,2014,9,30,3,9,58 ,55 ,56,54,2014/9/30
15297,15034,15852,19,2014,9,30,3,10,58 ,55 ,57,54,2014/9/30
15298,15217,15852,19,2014,9,30,3,11,58 ,55 ,57,54,2014/9/30
15299,15266,15852,19,2014,9,30,3,12,58 ,55 ,58,54,2014/9/30
15300,15198,15852,19,2014,9,30,3,13,58 ,55 ,58,54,2014/9/30
15301,15165,15852,19,2014,9,30,3,14,58 ,55 ,59,55,2014/9/30
15302,15013,15852,19,2014,9,30,3,15,58 ,55 ,59,55,2014/9/30
15303,14927,15852,19,2014,9,30,3,16,58 ,55 ,60,55,2014/9/30
15304,15020,15852,19,2014,9,30,3,17,58 ,55 ,60,55,2014/9/30
15305,15289,15852,19,2014,9,30,3,18,58 ,55 ,60,55,2014/9/30
15306,15759,15852,19,2014,9,30,3,19,58 ,55 ,59,55,2014/9/30
15307,15852,15852,19,2014,9,30,3,20,58 ,55 ,59,55,2014/9/30
15308,15125,15852,19,2014,9,30,3,21,58 ,55 ,58,55,2014/9/30
15309,14008,15852,19,2014,9,30,3,22,58 ,55 ,58,55,2014/9/30
15310,12584,15852,19,2014,9,30,3,23,58 ,55 ,58,55,2014/9/30
15311,11342,15852,19,2014,9,30,3,24,58 ,55 ,58,55,2014/9/30
15312,10546,15790,18,2014,10,1,4,1,57 ,55 ,57,55,2014/10/1
15313,10107,15790,18,2014,10,1,4,2,57 ,55 ,57,55,2014/10/1
15314,9876,15790,18,2014,10,1,4,3,57 ,55 ,57,55,2014/10/1
15315,9836,15790,18,2014,10,1,4,4,57 ,55 ,57,54,2014/10/1
15316,10105,15790,18,2014,10,1,4,5,57 ,55 ,57,55,2014/10/1
15317,11094,15790,18,2014,10,1,4,6,57 ,55 ,57,55,2014/10/1
15318,12986,15790,18,2014,10,1,4,7,57 ,55 ,57,55,2014/10/1
15319,14201,15790,18,2014,10,1,4,8,57 ,55 ,57,55,2014/10/1
15320,14676,15790,18,2014,10,1,4,9,57 ,55 ,57,55,2014/10/1
15321,14991,15790,18,2014,10,1,4,10,57 ,55 ,57,55,2014/10/1
15322,15241,15790,18,2014,10,1,4,11,57 ,55 ,57,55,2014/10/1
15323,15311,15790,18,2014,10,1,4,12,57 ,55 ,57,56,2014/10/1
15324,15276,15790,18,2014,10,1,4,13,57 ,55 ,58,56,2014/10/1
15325,15247,15790,18,2014,10,1,4,14,57 ,55 ,58,56,2014/10/1
15326,15087,15790,18,2014,10,1,4,15,57 ,55 ,58,56,2014/10/1
15327,15004,15790,18,2014,10,1,4,16,57 ,55 ,58,55,2014/10/1
15328,15103,15790,18,2014,10,1,4,17,57 ,55 ,58,55,2014/10/1
15329,15431,15790,18,2014,10,1,4,18,57 ,55 ,58,55,2014/10/1
15330,15790,15790,18,2014,10,1,4,19,57 ,55 ,58,55,2014/10/1
15331,15747,15790,18,2014,10,1,4,20,57 ,55 ,58,55,2014/10/1
15332,15079,15790,18,2014,10,1,4,21,57 ,55 ,58,55,2014/10/1
15333,13979,15790,18,2014,10,1,4,22,57 ,55 ,57,55,2014/10/1
15334,12594,15790,18,2014,10,1,4,23,57 ,55 ,57,55,2014/10/1
15335,11378,15790,18,2014,10,1,4,24,57 ,55 ,57,54,2014/10/1
15336,10549,15609,19,2014,10,2,5,1,56 ,52 ,56,54,2014/10/2
15337,10114,15609,19,2014,10,2,5,2,56 ,52 ,56,54,2014/10/2
15338,9881,15609,19,2014,10,2,5,3,56 ,52 ,56,54,2014/10/2
15339,9837,15609,19,2014,10,2,5,4,56 ,52 ,56,54,2014/10/2
15340,10087,15609,19,2014,10,2,5,5,56 ,52 ,56,54,2014/10/2
15341,11076,15609,19,2014,10,2,5,6,56 ,52 ,56,54,2014/10/2
15342,12977,15609,19,2014,10,2,5,7,56 ,52 ,55,53,2014/10/2
15343,14120,15609,19,2014,10,2,5,8,56 ,52 ,56,53,2014/10/2
15344,14508,15609,19,2014,10,2,5,9,56 ,52 ,55,53,2014/10/2
15345,14781,15609,19,2014,10,2,5,10,56 ,52 ,56,53,2014/10/2
15346,14937,15609,19,2014,10,2,5,11,56 ,52 ,56,52,2014/10/2
15347,14942,15609,19,2014,10,2,5,12,56 ,52 ,56,53,2014/10/2
15348,14837,15609,19,2014,10,2,5,13,56 ,52 ,57,53,2014/10/2
15349,14840,15609,19,2014,10,2,5,14,56 ,52 ,58,53,2014/10/2
15350,14699,15609,19,2014,10,2,5,15,56 ,52 ,59,53,2014/10/2
