SYSLoad,PkLoad,PkLoadPoint,Year,Month,Date,WeekDay,Hour,MeanDry,MeanDew,DryBulb,DewPnt,Date
16959,,,2014,3,24,2,11,,,21,-3,2014/3/24
16779,,,2014,3,24,2,12,,,23,-3,2014/3/24
16485,,,2014,3,24,2,13,,,25,-3,2014/3/24
16250,,,2014,3,24,2,14,,,27,-3,2014/3/24
15899,,,2014,3,24,2,15,,,29,-3,2014/3/24
15703,,,2014,3,24,2,16,,,30,-2,2014/3/24
15784,,,2014,3,24,2,17,,,31,-3,2014/3/24
16151,,,2014,3,24,2,18,,,30,-2,2014/3/24
16649,,,2014,3,24,2,19,,,29,-2,2014/3/24
17554,,,2014,3,24,2,20,,,28,-2,2014/3/24
17368,,,2014,3,24,2,21,,,26,-1,2014/3/24
16350,,,2014,3,24,2,22,,,25,0,2014/3/24
14904,,,2014,3,24,2,23,,,24,1,2014/3/24
13698,,,2014,3,24,2,24,,,23,2,2014/3/24
12985,,,2014,3,25,3,1,,,22,3,2014/3/25
12620,,,2014,3,25,3,2,,,21,3,2014/3/25
12514,,,2014,3,25,3,3,,,20,4,2014/3/25
12609,,,2014,3,25,3,4,,,18,5,2014/3/25
12995,,,2014,3,25,3,5,,,17,5,2014/3/25
14199,,,2014,3,25,3,6,,,17,6,2014/3/25
16242,,,2014,3,25,3,7,,,17,6,2014/3/25
17201,,,2014,3,25,3,8,,,16,6,2014/3/25
17096,,,2014,3,25,3,9,,,19,8,2014/3/25
16849,,,2014,3,25,3,10,,,23,8,2014/3/25
16717,,,2014,3,25,3,11,,,27,6,2014/3/25
16497,,,2014,3,25,3,12,,,29,7,2014/3/25
16192,,,2014,3,25,3,13,,,31,6,2014/3/25
15971,,,2014,3,25,3,14,,,33,6,2014/3/25
15701,,,2014,3,25,3,15,,,34,7,2014/3/25
15570,,,2014,3,25,3,16,,,35,7,2014/3/25
15780,,,2014,3,25,3,17,,,34,10,2014/3/25
16214,,,2014,3,25,3,18,,,34,10,2014/3/25
16651,,,2014,3,25,3,19,,,34,10,2014/3/25
17351,,,2014,3,25,3,20,,,33,11,2014/3/25
17039,,,2014,3,25,3,21,,,32,12,2014/3/25
15960,,,2014,3,25,3,22,,,31,13,2014/3/25
14536,,,2014,3,25,3,23,,,30,14,2014/3/25
13242,,,2014,3,25,3,24,,,30,15,2014/3/25
12490,,,2014,3,26,4,1,,,30,15,2014/3/26
12090,,,2014,3,26,4,2,,,30,14,2014/3/26
11912,,,2014,3,26,4,3,,,29,15,2014/3/26
11933,,,2014,3,26,4,4,,,30,15,2014/3/26
12322,,,2014,3,26,4,5,,,29,15,2014/3/26
13457,,,2014,3,26,4,6,,,29,15,2014/3/26
15539,,,2014,3,26,4,7,,,28,14,2014/3/26
16712,,,2014,3,26,4,8,,,28,13,2014/3/26
17086,,,2014,3,26,4,9,,,28,12,2014/3/26
17298,,,2014,3,26,4,10,,,28,11,2014/3/26
17434,,,2014,3,26,4,11,,,29,11,2014/3/26
17392,,,2014,3,26,4,12,,,30,9,2014/3/26
17202,,,2014,3,26,4,13,,,30,9,2014/3/26
17031,,,2014,3,26,4,14,,,32,7,2014/3/26
16750,,,2014,3,26,4,15,,,33,6,2014/3/26
16576,,,2014,3,26,4,16,,,33,3,2014/3/26
16649,,,2014,3,26,4,17,,,33,3,2014/3/26
16905,,,2014,3,26,4,18,,,32,2,2014/3/26
17173,,,2014,3,26,4,19,,,31,3,2014/3/26
17954,,,2014,3,26,4,20,,,29,1,2014/3/26
17804,,,2014,3,26,4,21,,,27,0,2014/3/26
16816,,,2014,3,26,4,22,,,26,0,2014/3/26
15426,,,2014,3,26,4,23,,,25,-1,2014/3/26
14188,,,2014,3,26,4,24,,,23,-1,2014/3/26
13414,,,2014,3,27,5,1,,,22,-2,2014/3/27
13041,,,2014,3,27,5,2,,,21,-1,2014/3/27
12887,,,2014,3,27,5,3,,,20,-1,2014/3/27
12915,,,2014,3,27,5,4,,,20,-1,2014/3/27
13271,,,2014,3,27,5,5,,,19,-1,2014/3/27
14380,,,2014,3,27,5,6,,,19,0,2014/3/27
16337,,,2014,3,27,5,7,,,19,0,2014/3/27
17257,,,2014,3,27,5,8,,,19,0,2014/3/27
17179,,,2014,3,27,5,9,,,21,0,2014/3/27
16982,,,2014,3,27,5,10,,,23,-1,2014/3/27
16769,,,2014,3,27,5,11,,,26,-1,2014/3/27
16471,,,2014,3,27,5,12,,,29,-1,2014/3/27
16111,,,2014,3,27,5,13,,,32,0,2014/3/27
15812,,,2014,3,27,5,14,,,34,1,2014/3/27
15448,,,2014,3,27,5,15,,,38,1,2014/3/27
15226,,,2014,3,27,5,16,,,39,2,2014/3/27
15281,,,2014,3,27,5,17,,,41,2,2014/3/27
15621,,,2014,3,27,5,18,,,42,3,2014/3/27
15975,,,2014,3,27,5,19,,,41,6,2014/3/27
16810,,,2014,3,27,5,20,,,39,6,2014/3/27
16674,,,2014,3,27,5,21,,,37,12,2014/3/27
15697,,,2014,3,27,5,22,,,36,13,2014/3/27
14290,,,2014,3,27,5,23,,,35,15,2014/3/27
13040,,,2014,3,27,5,24,,,35,17,2014/3/27
12212,,,2014,3,28,6,1,,,34,18,2014/3/28
11767,,,2014,3,28,6,2,,,34,20,2014/3/28
11560,,,2014,3,28,6,3,,,35,21,2014/3/28
11516,,,2014,3,28,6,4,,,35,21,2014/3/28
11810,,,2014,3,28,6,5,,,35,21,2014/3/28
12837,,,2014,3,28,6,6,,,35,23,2014/3/28
14720,,,2014,3,28,6,7,,,34,24,2014/3/28
15757,,,2014,3,28,6,8,,,34,25,2014/3/28
15974,,,2014,3,28,6,9,,,36,28,2014/3/28
15991,,,2014,3,28,6,10,,,38,29,2014/3/28
15985,,,2014,3,28,6,11,,,42,31,2014/3/28
15865,,,2014,3,28,6,12,,,45,33,2014/3/28
15597,,,2014,3,28,6,13,,,47,36,2014/3/28
15471,,,2014,3,28,6,14,,,49,39,2014/3/28
15297,,,2014,3,28,6,15,,,50,39,2014/3/28
15243,,,2014,3,28,6,16,,,49,41,2014/3/28
15302,,,2014,3,28,6,17,,,47,43,2014/3/28
15464,,,2014,3,28,6,18,,,47,43,2014/3/28
15406,,,2014,3,28,6,19,,,47,44,2014/3/28
15611,,,2014,3,28,6,20,,,47,45,2014/3/28
15282,,,2014,3,28,6,21,,,47,45,2014/3/28
14439,,,2014,3,28,6,22,,,47,45,2014/3/28
13362,,,2014,3,28,6,23,,,48,45,2014/3/28
12227,,,2014,3,28,6,24,,,47,45,2014/3/28
11465,,,2014,3,29,7,1,,,48,45,2014/3/29
10976,,,2014,3,29,7,2,,,46,44,2014/3/29
10722,,,2014,3,29,7,3,,,46,44,2014/3/29
10608,,,2014,3,29,7,4,,,46,42,2014/3/29
10680,,,2014,3,29,7,5,,,43,39,2014/3/29
11042,,,2014,3,29,7,6,,,42,38,2014/3/29
11762,,,2014,3,29,7,7,,,41,37,2014/3/29
12574,,,2014,3,29,7,8,,,41,36,2014/3/29
13441,,,2014,3,29,7,9,,,42,37,2014/3/29
13939,,,2014,3,29,7,10,,,46,38,2014/3/29
14140,,,2014,3,29,7,11,,,48,38,2014/3/29
14146,,,2014,3,29,7,12,,,48,37,2014/3/29
13978,,,2014,3,29,7,13,,,49,37,2014/3/29
13812,,,2014,3,29,7,14,,,49,37,2014/3/29
13720,,,2014,3,29,7,15,,,47,38,2014/3/29
13772,,,2014,3,29,7,16,,,46,38,2014/3/29
13987,,,2014,3,29,7,17,,,44,39,2014/3/29
14340,,,2014,3,29,7,18,,,43,39,2014/3/29
14629,,,2014,3,29,7,19,,,41,38,2014/3/29
14977,,,2014,3,29,7,20,,,41,38,2014/3/29
14670,,,2014,3,29,7,21,,,40,38,2014/3/29
14007,,,2014,3,29,7,22,,,40,37,2014/3/29
13110,,,2014,3,29,7,23,,,39,37,2014/3/29
12184,,,2014,3,29,7,24,,,39,37,2014/3/29
11425,,,2014,3,30,1,1,,,39,37,2014/3/30
10963,,,2014,3,30,1,2,,,39,37,2014/3/30
10719,,,2014,3,30,1,3,,,39,37,2014/3/30
10603,,,2014,3,30,1,4,,,39,38,2014/3/30
10623,,,2014,3,30,1,5,,,39,38,2014/3/30
10887,,,2014,3,30,1,6,,,39,38,2014/3/30
11453,,,2014,3,30,1,7,,,39,38,2014/3/30
12192,,,2014,3,30,1,8,,,40,38,2014/3/30
13178,,,2014,3,30,1,9,,,39,38,2014/3/30
14053,,,2014,3,30,1,10,,,40,38,2014/3/30
14544,,,2014,3,30,1,11,,,40,38,2014/3/30
14795,,,2014,3,30,1,12,,,40,39,2014/3/30
14870,,,2014,3,30,1,13,,,40,38,2014/3/30
14753,,,2014,3,30,1,14,,,40,38,2014/3/30
14622,,,2014,3,30,1,15,,,40,38,2014/3/30
14626,,,2014,3,30,1,16,,,40,37,2014/3/30
14859,,,2014,3,30,1,17,,,40,37,2014/3/30
15338,,,2014,3,30,1,18,,,39,36,2014/3/30
15692,,,2014,3,30,1,19,,,39,35,2014/3/30
16056,,,2014,3,30,1,20,,,38,35,2014/3/30
15710,,,2014,3,30,1,21,,,37,34,2014/3/30
14686,,,2014,3,30,1,22,,,37,34,2014/3/30
13463,,,2014,3,30,1,23,,,37,34,2014/3/30
12353,,,2014,3,30,1,24,,,37,33,2014/3/30
11657,,,2014,3,31,2,1,,,36,33,2014/3/31
11285,,,2014,3,31,2,2,,,36,34,2014/3/31
11161,,,2014,3,31,2,3,,,35,32,2014/3/31
11213,,,2014,3,31,2,4,,,35,32,2014/3/31
11591,,,2014,3,31,2,5,,,35,32,2014/3/31
12767,,,2014,3,31,2,6,,,35,32,2014/3/31
14789,,,2014,3,31,2,7,,,34,32,2014/3/31
16036,,,2014,3,31,2,8,,,34,31,2014/3/31
16451,,,2014,3,31,2,9,,,33,30,2014/3/31
16705,,,2014,3,31,2,10,,,33,31,2014/3/31
16862,,,2014,3,31,2,11,,,34,31,2014/3/31
16882,,,2014,3,31,2,12,,,34,30,2014/3/31
16681,,,2014,3,31,2,13,,,35,30,2014/3/31
16492,,,2014,3,31,2,14,,,36,30,2014/3/31
16219,,,2014,3,31,2,15,,,38,31,2014/3/31
16047,,,2014,3,31,2,16,,,39,31,2014/3/31
16154,,,2014,3,31,2,17,,,40,30,2014/3/31
16432,,,2014,3,31,2,18,,,40,30,2014/3/31
16650,,,2014,3,31,2,19,,,40,30,2014/3/31
17131,,,2014,3,31,2,20,,,39,29,2014/3/31
16779,,,2014,3,31,2,21,,,39,28,2014/3/31
15742,,,2014,3,31,2,22,,,38,27,2014/3/31
14301,,,2014,3,31,2,23,,,37,27,2014/3/31
13004,,,2014,3,31,2,24,,,37,27,2014/3/31
12197,,,2014,4,1,3,1,,,37,26,2014/4/1
11772,,,2014,4,1,3,2,,,36,26,2014/4/1
11574,,,2014,4,1,3,3,,,36,26,2014/4/1
11544,,,2014,4,1,3,4,,,35,25,2014/4/1
12050,,,2014,4,1,3,5,,,34,25,2014/4/1
13033,,,2014,4,1,3,6,,,33,25,2014/4/1
14918,,,2014,4,1,3,7,,,33,24,2014/4/1
15846,,,2014,4,1,3,8,,,33,24,2014/4/1
15787,,,2014,4,1,3,9,,,36,25,2014/4/1
15662,,,2014,4,1,3,10,,,38,25,2014/4/1
15535,,,2014,4,1,3,11,,,41,26,2014/4/1
15336,,,2014,4,1,3,12,,,44,27,2014/4/1
15042,,,2014,4,1,3,13,,,46,28,2014/4/1
14860,,,2014,4,1,3,14,,,48,29,2014/4/1
14594,,,2014,4,1,3,15,,,50,29,2014/4/1
14419,,,2014,4,1,3,16,,,51,29,2014/4/1
14468,,,2014,4,1,3,17,,,52,29,2014/4/1
14737,,,2014,4,1,3,18,,,51,29,2014/4/1
15055,,,2014,4,1,3,19,,,50,29,2014/4/1
15837,,,2014,4,1,3,20,,,48,28,2014/4/1
15782,,,2014,4,1,3,21,,,46,28,2014/4/1
14854,,,2014,4,1,3,22,,,44,29,2014/4/1
13450,,,2014,4,1,3,23,,,41,27,2014/4/1
12210,,,2014,4,1,3,24,,,40,28,2014/4/1
11474,,,2014,4,2,4,1,,,39,28,2014/4/2
11095,,,2014,4,2,4,2,,,38,28,2014/4/2
10962,,,2014,4,2,4,3,,,36,28,2014/4/2
11001,,,2014,4,2,4,4,,,36,28,2014/4/2
11364,,,2014,4,2,4,5,,,35,28,2014/4/2
12534,,,2014,4,2,4,6,,,34,27,2014/4/2
14459,,,2014,4,2,4,7,,,33,27,2014/4/2
15455,,,2014,4,2,4,8,,,34,27,2014/4/2
15501,,,2014,4,2,4,9,,,37,28,2014/4/2
15428,,,2014,4,2,4,10,,,40,29,2014/4/2
15437,,,2014,4,2,4,11,,,42,28,2014/4/2
15397,,,2014,4,2,4,12,,,45,27,2014/4/2
15206,,,2014,4,2,4,13,,,46,28,2014/4/2
15088,,,2014,4,2,4,14,,,47,30,2014/4/2
14809,,,2014,4,2,4,15,,,49,32,2014/4/2
14540,,,2014,4,2,4,16,,,50,33,2014/4/2
14481,,,2014,4,2,4,17,,,51,34,2014/4/2
14678,,,2014,4,2,4,18,,,51,34,2014/4/2
14905,,,2014,4,2,4,19,,,51,33,2014/4/2
15679,,,2014,4,2,4,20,,,48,34,2014/4/2
15770,,,2014,4,2,4,21,,,46,33,2014/4/2
14830,,,2014,4,2,4,22,,,43,33,2014/4/2
13470,,,2014,4,2,4,23,,,42,34,2014/4/2
12216,,,2014,4,2,4,24,,,40,34,2014/4/2
11419,,,2014,4,3,5,1,,,38,33,2014/4/3
11064,,,2014,4,3,5,2,,,38,30,2014/4/3
10891,,,2014,4,3,5,3,,,39,28,2014/4/3
10897,,,2014,4,3,5,4,,,39,28,2014/4/3
11265,,,2014,4,3,5,5,,,39,27,2014/4/3
12456,,,2014,4,3,5,6,,,38,26,2014/4/3
14358,,,2014,4,3,5,7,,,37,24,2014/4/3
15327,,,2014,4,3,5,8,,,36,23,2014/4/3
15326,,,2014,4,3,5,9,,,39,24,2014/4/3
15184,,,2014,4,3,5,10,,,43,23,2014/4/3
15084,,,2014,4,3,5,11,,,45,22,2014/4/3
14928,,,2014,4,3,5,12,,,48,21,2014/4/3
14707,,,2014,4,3,5,13,,,50,22,2014/4/3
14558,,,2014,4,3,5,14,,,52,21,2014/4/3
14320,,,2014,4,3,5,15,,,51,23,2014/4/3
14120,,,2014,4,3,5,16,,,52,23,2014/4/3
14184,,,2014,4,3,5,17,,,52,22,2014/4/3
14434,,,2014,4,3,5,18,,,51,23,2014/4/3
14747,,,2014,4,3,5,19,,,49,23,2014/4/3
15534,,,2014,4,3,5,20,,,47,23,2014/4/3
15572,,,2014,4,3,5,21,,,44,25,2014/4/3
14664,,,2014,4,3,5,22,,,41,25,2014/4/3
13276,,,2014,4,3,5,23,,,41,25,2014/4/3
12035,,,2014,4,3,5,24,,,40,26,2014/4/3
11253,,,2014,4,4,6,1,,,40,27,2014/4/4
10839,,,2014,4,4,6,2,,,38,26,2014/4/4
10667,,,2014,4,4,6,3,,,38,26,2014/4/4
10662,,,2014,4,4,6,4,,,37,27,2014/4/4
10994,,,2014,4,4,6,5,,,37,27,2014/4/4
12092,,,2014,4,4,6,6,,,36,27,2014/4/4
13987,,,2014,4,4,6,7,,,36,26,2014/4/4
15031,,,2014,4,4,6,8,,,36,27,2014/4/4
15199,,,2014,4,4,6,9,,,38,27,2014/4/4
15121,,,2014,4,4,6,10,,,40,27,2014/4/4
15083,,,2014,4,4,6,11,,,41,27,2014/4/4
14981,,,2014,4,4,6,12,,,43,25,2014/4/4
14831,,,2014,4,4,6,13,,,46,26,2014/4/4
14788,,,2014,4,4,6,14,,,46,27,2014/4/4
14673,,,2014,4,4,6,15,,,46,28,2014/4/4
14628,,,2014,4,4,6,16,,,46,28,2014/4/4
14852,,,2014,4,4,6,17,,,44,28,2014/4/4
15199,,,2014,4,4,6,18,,,43,29,2014/4/4
15380,,,2014,4,4,6,19,,,42,29,2014/4/4
15652,,,2014,4,4,6,20,,,41,29,2014/4/4
15404,,,2014,4,4,6,21,,,40,31,2014/4/4
14636,,,2014,4,4,6,22,,,38,32,2014/4/4
13514,,,2014,4,4,6,23,,,37,34,2014/4/4
12393,,,2014,4,4,6,24,,,37,34,2014/4/4
11573,,,2014,4,5,7,1,,,36,34,2014/4/5
11130,,,2014,4,5,7,2,,,36,35,2014/4/5
10877,,,2014,4,5,7,3,,,37,35,2014/4/5
10740,,,2014,4,5,7,4,,,37,35,2014/4/5
10803,,,2014,4,5,7,5,,,37,36,2014/4/5
11198,,,2014,4,5,7,6,,,37,36,2014/4/5
11910,,,2014,4,5,7,7,,,37,36,2014/4/5
12822,,,2014,4,5,7,8,,,37,36,2014/4/5
13796,,,2014,4,5,7,9,,,38,36,2014/4/5
14308,,,2014,4,5,7,10,,,39,37,2014/4/5
14396,,,2014,4,5,7,11,,,41,38,2014/4/5
14257,,,2014,4,5,7,12,,,44,38,2014/4/5
14015,,,2014,4,5,7,13,,,46,36,2014/4/5
13724,,,2014,4,5,7,14,,,49,34,2014/4/5
13479,,,2014,4,5,7,15,,,49,32,2014/4/5
13381,,,2014,4,5,7,16,,,50,30,2014/4/5
13414,,,2014,4,5,7,17,,,49,28,2014/4/5
13593,,,2014,4,5,7,18,,,49,27,2014/4/5
13784,,,2014,4,5,7,19,,,47,26,2014/4/5
14399,,,2014,4,5,7,20,,,44,24,2014/4/5
14519,,,2014,4,5,7,21,,,41,23,2014/4/5
13991,,,2014,4,5,7,22,,,40,22,2014/4/5
13109,,,2014,4,5,7,23,,,38,21,2014/4/5
12185,,,2014,4,5,7,24,,,37,21,2014/4/5
11411,,,2014,4,6,1,1,,,36,22,2014/4/6
10945,,,2014,4,6,1,2,,,36,21,2014/4/6
10702,,,2014,4,6,1,3,,,35,21,2014/4/6
10638,,,2014,4,6,1,4,,,35,21,2014/4/6
10724,,,2014,4,6,1,5,,,34,21,2014/4/6
11060,,,2014,4,6,1,6,,,34,21,2014/4/6
11511,,,2014,4,6,1,7,,,32,21,2014/4/6
12199,,,2014,4,6,1,8,,,33,21,2014/4/6
12938,,,2014,4,6,1,9,,,35,21,2014/4/6
13401,,,2014,4,6,1,10,,,37,20,2014/4/6
13500,,,2014,4,6,1,11,,,40,20,2014/4/6
13443,,,2014,4,6,1,12,,,44,19,2014/4/6
13252,,,2014,4,6,1,13,,,47,19,2014/4/6
12960,,,2014,4,6,1,14,,,49,18,2014/4/6
12700,,,2014,4,6,1,15,,,51,17,2014/4/6
12589,,,2014,4,6,1,16,,,53,15,2014/4/6
12771,,,2014,4,6,1,17,,,55,14,2014/4/6
13176,,,2014,4,6,1,18,,,55,16,2014/4/6
13588,,,2014,4,6,1,19,,,55,16,2014/4/6
14428,,,2014,4,6,1,20,,,53,18,2014/4/6
14620,,,2014,4,6,1,21,,,51,18,2014/4/6
13736,,,2014,4,6,1,22,,,48,20,2014/4/6
12560,,,2014,4,6,1,23,,,45,21,2014/4/6
11415,,,2014,4,6,1,24,,,44,22,2014/4/6
10763,,,2014,4,7,2,1,,,42,23,2014/4/7
10412,,,2014,4,7,2,2,,,41,25,2014/4/7
10301,,,2014,4,7,2,3,,,38,25,2014/4/7
10368,,,2014,4,7,2,4,,,39,25,2014/4/7
10765,,,2014,4,7,2,5,,,37,25,2014/4/7
11981,,,2014,4,7,2,6,,,36,25,2014/4/7
13923,,,2014,4,7,2,7,,,35,25,2014/4/7
14941,,,2014,4,7,2,8,,,36,25,2014/4/7
14973,,,2014,4,7,2,9,,,42,27,2014/4/7
14955,,,2014,4,7,2,10,,,46,26,2014/4/7
14992,,,2014,4,7,2,11,,,49,26,2014/4/7
14974,,,2014,4,7,2,12,,,52,26,2014/4/7
14885,,,2014,4,7,2,13,,,54,26,2014/4/7
14830,,,2014,4,7,2,14,,,54,27,2014/4/7
14692,,,2014,4,7,2,15,,,55,25,2014/4/7
14589,,,2014,4,7,2,16,,,55,23,2014/4/7
14841,,,2014,4,7,2,17,,,53,21,2014/4/7
15352,,,2014,4,7,2,18,,,51,24,2014/4/7
15629,,,2014,4,7,2,19,,,50,22,2014/4/7
16012,,,2014,4,7,2,20,,,48,25,2014/4/7
15698,,,2014,4,7,2,21,,,47,30,2014/4/7
14577,,,2014,4,7,2,22,,,45,33,2014/4/7
13169,,,2014,4,7,2,23,,,44,35,2014/4/7
11915,,,2014,4,7,2,24,,,43,38,2014/4/7
11071,,,2014,4,8,3,1,,,43,40,2014/4/8
10602,,,2014,4,8,3,2,,,43,41,2014/4/8
10403,,,2014,4,8,3,3,,,44,42,2014/4/8
10339,,,2014,4,8,3,4,,,45,43,2014/4/8
10654,,,2014,4,8,3,5,,,44,43,2014/4/8
11712,,,2014,4,8,3,6,,,45,44,2014/4/8
13659,,,2014,4,8,3,7,,,46,45,2014/4/8
14849,,,2014,4,8,3,8,,,46,46,2014/4/8
15196,,,2014,4,8,3,9,,,47,46,2014/4/8
15322,,,2014,4,8,3,10,,,48,47,2014/4/8
15440,,,2014,4,8,3,11,,,49,48,2014/4/8
15351,,,2014,4,8,3,12,,,51,50,2014/4/8
15159,,,2014,4,8,3,13,,,53,51,2014/4/8
15021,,,2014,4,8,3,14,,,56,52,2014/4/8
14801,,,2014,4,8,3,15,,,59,52,2014/4/8
14675,,,2014,4,8,3,16,,,61,51,2014/4/8
14751,,,2014,4,8,3,17,,,61,48,2014/4/8
14930,,,2014,4,8,3,18,,,60,45,2014/4/8
14992,,,2014,4,8,3,19,,,59,44,2014/4/8
15458,,,2014,4,8,3,20,,,56,42,2014/4/8
15376,,,2014,4,8,3,21,,,52,39,2014/4/8
14375,,,2014,4,8,3,22,,,50,35,2014/4/8
12966,,,2014,4,8,3,23,,,47,33,2014/4/8
11712,,,2014,4,8,3,24,,,46,32,2014/4/8
10880,,,2014,4,9,4,1,,,44,32,2014/4/9
10446,,,2014,4,9,4,2,,,44,32,2014/4/9
10251,,,2014,4,9,4,3,,,43,32,2014/4/9
10277,,,2014,4,9,4,4,,,42,32,2014/4/9
10632,,,2014,4,9,4,5,,,41,32,2014/4/9
11817,,,2014,4,9,4,6,,,40,32,2014/4/9
13736,,,2014,4,9,4,7,,,38,32,2014/4/9
14753,,,2014,4,9,4,8,,,38,32,2014/4/9
14790,,,2014,4,9,4,9,,,43,33,2014/4/9
14794,,,2014,4,9,4,10,,,47,34,2014/4/9
14812,,,2014,4,9,4,11,,,49,33,2014/4/9
14792,,,2014,4,9,4,12,,,52,33,2014/4/9
14652,,,2014,4,9,4,13,,,53,31,2014/4/9
14580,,,2014,4,9,4,14,,,52,29,2014/4/9
14352,,,2014,4,9,4,15,,,55,28,2014/4/9
14167,,,2014,4,9,4,16,,,55,23,2014/4/9
14178,,,2014,4,9,4,17,,,54,21,2014/4/9
14374,,,2014,4,9,4,18,,,53,18,2014/4/9
14519,,,2014,4,9,4,19,,,52,14,2014/4/9
15215,,,2014,4,9,4,20,,,49,13,2014/4/9
15452,,,2014,4,9,4,21,,,46,12,2014/4/9
14524,,,2014,4,9,4,22,,,44,10,2014/4/9
13133,,,2014,4,9,4,23,,,42,10,2014/4/9
11898,,,2014,4,9,4,24,,,40,11,2014/4/9
11102,,,2014,4,10,5,1,,,38,12,2014/4/10
10745,,,2014,4,10,5,2,,,37,13,2014/4/10
10627,,,2014,4,10,5,3,,,36,13,2014/4/10
10701,,,2014,4,10,5,4,,,33,15,2014/4/10
11072,,,2014,4,10,5,5,,,32,16,2014/4/10
12287,,,2014,4,10,5,6,,,33,17,2014/4/10
14120,,,2014,4,10,5,7,,,32,18,2014/4/10
15083,,,2014,4,10,5,8,,,33,19,2014/4/10
15067,,,2014,4,10,5,9,,,38,20,2014/4/10
14957,,,2014,4,10,5,10,,,43,20,2014/4/10
14857,,,2014,4,10,5,11,,,48,20,2014/4/10
14720,,,2014,4,10,5,12,,,51,21,2014/4/10
14526,,,2014,4,10,5,13,,,54,20,2014/4/10
14418,,,2014,4,10,5,14,,,56,20,2014/4/10
14177,,,2014,4,10,5,15,,,58,21,2014/4/10
14019,,,2014,4,10,5,16,,,57,22,2014/4/10
14030,,,2014,4,10,5,17,,,57,23,2014/4/10
14204,,,2014,4,10,5,18,,,56,24,2014/4/10
14392,,,2014,4,10,5,19,,,54,24,2014/4/10
15100,,,2014,4,10,5,20,,,52,25,2014/4/10
15334,,,2014,4,10,5,21,,,50,26,2014/4/10
14434,,,2014,4,10,5,22,,,48,28,2014/4/10
13005,,,2014,4,10,5,23,,,48,30,2014/4/10
11721,,,2014,4,10,5,24,,,48,33,2014/4/10
10881,,,2014,4,11,6,1,,,48,33,2014/4/11
10411,,,2014,4,11,6,2,,,47,35,2014/4/11
10199,,,2014,4,11,6,3,,,49,34,2014/4/11
10139,,,2014,4,11,6,4,,,48,34,2014/4/11
10432,,,2014,4,11,6,5,,,49,34,2014/4/11
11454,,,2014,4,11,6,6,,,49,35,2014/4/11
13249,,,2014,4,11,6,7,,,49,37,2014/4/11
14369,,,2014,4,11,6,8,,,50,37,2014/4/11
14710,,,2014,4,11,6,9,,,51,38,2014/4/11
14828,,,2014,4,11,6,10,,,53,38,2014/4/11
14833,,,2014,4,11,6,11,,,56,38,2014/4/11
14723,,,2014,4,11,6,12,,,60,38,2014/4/11
14562,,,2014,4,11,6,13,,,62,39,2014/4/11
14485,,,2014,4,11,6,14,,,64,37,2014/4/11
14320,,,2014,4,11,6,15,,,64,38,2014/4/11
14147,,,2014,4,11,6,16,,,66,38,2014/4/11
14149,,,2014,4,11,6,17,,,66,38,2014/4/11
14245,,,2014,4,11,6,18,,,63,43,2014/4/11
14299,,,2014,4,11,6,19,,,60,44,2014/4/11
14592,,,2014,4,11,6,20,,,58,46,2014/4/11
14434,,,2014,4,11,6,21,,,55,47,2014/4/11
13610,,,2014,4,11,6,22,,,53,46,2014/4/11
12474,,,2014,4,11,6,23,,,53,44,2014/4/11
11327,,,2014,4,11,6,24,,,52,44,2014/4/11
10476,,,2014,4,12,7,1,,,50,43,2014/4/12
9990,,,2014,4,12,7,2,,,49,43,2014/4/12
9727,,,2014,4,12,7,3,,,48,43,2014/4/12
9642,,,2014,4,12,7,4,,,47,43,2014/4/12
9731,,,2014,4,12,7,5,,,46,42,2014/4/12
10147,,,2014,4,12,7,6,,,45,41,2014/4/12
10756,,,2014,4,12,7,7,,,44,40,2014/4/12
11664,,,2014,4,12,7,8,,,44,39,2014/4/12
12543,,,2014,4,12,7,9,,,48,40,2014/4/12
13029,,,2014,4,12,7,10,,,51,38,2014/4/12
13155,,,2014,4,12,7,11,,,55,36,2014/4/12
13071,,,2014,4,12,7,12,,,58,33,2014/4/12
12891,,,2014,4,12,7,13,,,61,28,2014/4/12
12647,,,2014,4,12,7,14,,,63,29,2014/4/12
12424,,,2014,4,12,7,15,,,65,29,2014/4/12
12341,,,2014,4,12,7,16,,,66,28,2014/4/12
12412,,,2014,4,12,7,17,,,67,28,2014/4/12
12580,,,2014,4,12,7,18,,,67,28,2014/4/12
12711,,,2014,4,12,7,19,,,66,29,2014/4/12
13254,,,2014,4,12,7,20,,,63,29,2014/4/12
13490,,,2014,4,12,7,21,,,61,28,2014/4/12
12815,,,2014,4,12,7,22,,,58,32,2014/4/12
11883,,,2014,4,12,7,23,,,55,34,2014/4/12
10872,,,2014,4,12,7,24,,,50,34,2014/4/12
10111,,,2014,4,13,1,1,,,50,35,2014/4/13
9664,,,2014,4,13,1,2,,,49,34,2014/4/13
9411,,,2014,4,13,1,3,,,48,34,2014/4/13
9326,,,2014,4,13,1,4,,,48,35,2014/4/13
9359,,,2014,4,13,1,5,,,46,34,2014/4/13
9633,,,2014,4,13,1,6,,,45,35,2014/4/13
10013,,,2014,4,13,1,7,,,46,35,2014/4/13
10822,,,2014,4,13,1,8,,,47,36,2014/4/13
11874,,,2014,4,13,1,9,,,48,36,2014/4/13
