SYSLoad,PkLoad,PkLoadPoint,T24PkLoad,T24PkPoint,T48PkLoad,T48PkPoint,Seasonal,T24Seasonal,T48Seasonal,T24Dry,T24Dew,DryBulb,DewPnt,Hour,Date,WeekDay,Month,Year
14565,16569,14,15956,16,17563,14,2004,1775,3085,54,52,61,59,8,23,5,5,2013
15212,16569,14,15956,16,17563,14,1357,1232,2364,56,53,61,60,9,23,5,5,2013
15645,16569,14,15956,16,17563,14,924,913,1760,57,55,63,61,10,23,5,5,2013
16073,16569,14,15956,16,17563,14,496,572,1105,58,56,64,62,11,23,5,5,2013
16255,16569,14,15956,16,17563,14,314,364,574,61,57,66,62,12,23,5,5,2013
16396,16569,14,15956,16,17563,14,173,259,279,63,58,66,62,13,23,5,5,2013
16568,16569,14,15956,16,17563,14,1,83,35,66,59,69,65,14,23,5,5,2013
16569,16569,14,15956,16,17563,14,0,49,0,67,60,70,65,15,23,5,5,2013
16475,16569,14,15956,16,17563,14,94,66,115,67,60,71,65,16,23,5,5,2013
16425,16569,14,15956,16,17563,14,144,0,300,68,61,70,65,17,23,5,5,2013
16387,16569,14,15956,16,17563,14,182,22,577,67,60,68,64,18,23,5,5,2013
16178,16569,14,15956,16,17563,14,391,220,865,66,60,68,64,19,23,5,5,2013
16088,16569,14,15956,16,17563,14,481,258,1034,65,60,67,64,20,23,5,5,2013
16165,16569,14,15956,16,17563,14,404,74,1149,63,58,67,63,21,23,5,5,2013
15259,16569,14,15956,16,17563,14,1310,968,2221,61,58,66,63,22,23,5,5,2013
13730,16569,14,15956,16,17563,14,2839,2512,3907,60,57,65,63,23,23,5,5,2013
12263,16569,14,15956,16,17563,14,4306,3974,5385,59,58,64,63,24,23,5,5,2013
11328,16207,11,16569,14,15956,16,4879,5513,4821,59,57,64,62,1,24,6,5,2013
10783,16207,11,16569,14,15956,16,5424,6080,5441,59,58,64,63,2,24,6,5,2013
10492,16207,11,16569,14,15956,16,5715,6323,5778,59,58,63,62,3,24,6,5,2013
10350,16207,11,16569,14,15956,16,5857,6400,5905,59,57,63,62,4,24,6,5,2013
10567,16207,11,16569,14,15956,16,5640,6186,5653,59,58,63,62,5,24,6,5,2013
11369,16207,11,16569,14,15956,16,4838,5276,4799,59,58,62,61,6,24,6,5,2013
13041,16207,11,16569,14,15956,16,3166,3491,3133,60,58,63,61,7,24,6,5,2013
14594,16207,11,16569,14,15956,16,1613,2004,1775,61,59,63,62,8,24,6,5,2013
15320,16207,11,16569,14,15956,16,887,1357,1232,61,60,63,62,9,24,6,5,2013
15785,16207,11,16569,14,15956,16,422,924,913,63,61,64,61,10,24,6,5,2013
16089,16207,11,16569,14,15956,16,118,496,572,64,62,64,62,11,24,6,5,2013
16207,16207,11,16569,14,15956,16,0,314,364,66,62,65,62,12,24,6,5,2013
16064,16207,11,16569,14,15956,16,143,173,259,66,62,64,60,13,24,6,5,2013
15934,16207,11,16569,14,15956,16,273,1,83,69,65,64,59,14,24,6,5,2013
15638,16207,11,16569,14,15956,16,569,0,49,70,65,63,57,15,24,6,5,2013
15355,16207,11,16569,14,15956,16,852,94,66,71,65,61,55,16,24,6,5,2013
15200,16207,11,16569,14,15956,16,1007,144,0,70,65,61,55,17,24,6,5,2013
15082,16207,11,16569,14,15956,16,1125,182,22,68,64,59,52,18,24,6,5,2013
14834,16207,11,16569,14,15956,16,1373,391,220,68,64,56,50,19,24,6,5,2013
14592,16207,11,16569,14,15956,16,1615,481,258,67,64,54,49,20,24,6,5,2013
14570,16207,11,16569,14,15956,16,1637,404,74,67,63,52,48,21,24,6,5,2013
13821,16207,11,16569,14,15956,16,2386,1310,968,66,63,50,47,22,24,6,5,2013
12624,16207,11,16569,14,15956,16,3583,2839,2512,65,63,50,46,23,24,6,5,2013
11425,16207,11,16569,14,15956,16,4782,4306,3974,64,63,48,46,24,24,6,5,2013
10540,13799,11,16207,11,16569,14,3259,4879,5513,64,62,48,45,1,25,7,5,2013
9967,13799,11,16207,11,16569,14,3832,5424,6080,64,63,47,45,2,25,7,5,2013
9688,13799,11,16207,11,16569,14,4111,5715,6323,63,62,47,46,3,25,7,5,2013
9537,13799,11,16207,11,16569,14,4262,5857,6400,63,62,47,45,4,25,7,5,2013
9568,13799,11,16207,11,16569,14,4231,5640,6186,63,62,47,45,5,25,7,5,2013
9787,13799,11,16207,11,16569,14,4012,4838,5276,62,61,47,45,6,25,7,5,2013
10271,13799,11,16207,11,16569,14,3528,3166,3491,63,61,47,45,7,25,7,5,2013
11224,13799,11,16207,11,16569,14,2575,1613,2004,63,62,47,45,8,25,7,5,2013
12343,13799,11,16207,11,16569,14,1456,887,1357,63,62,47,45,9,25,7,5,2013
13189,13799,11,16207,11,16569,14,610,422,924,64,61,48,45,10,25,7,5,2013
13655,13799,11,16207,11,16569,14,144,118,496,64,62,48,45,11,25,7,5,2013
13799,13799,11,16207,11,16569,14,0,0,314,65,62,48,45,12,25,7,5,2013
13744,13799,11,16207,11,16569,14,55,143,173,64,60,49,45,13,25,7,5,2013
13537,13799,11,16207,11,16569,14,262,273,1,64,59,48,45,14,25,7,5,2013
13346,13799,11,16207,11,16569,14,453,569,0,63,57,49,44,15,25,7,5,2013
13221,13799,11,16207,11,16569,14,578,852,94,61,55,48,44,16,25,7,5,2013
13281,13799,11,16207,11,16569,14,518,1007,144,61,55,47,43,17,25,7,5,2013
13506,13799,11,16207,11,16569,14,293,1125,182,59,52,46,42,18,25,7,5,2013
13560,13799,11,16207,11,16569,14,239,1373,391,56,50,45,41,19,25,7,5,2013
13551,13799,11,16207,11,16569,14,248,1615,481,54,49,44,40,20,25,7,5,2013
13788,13799,11,16207,11,16569,14,11,1637,404,52,48,43,40,21,25,7,5,2013
13348,13799,11,16207,11,16569,14,451,2386,1310,50,47,44,38,22,25,7,5,2013
12404,13799,11,16207,11,16569,14,1395,3583,2839,50,46,43,38,23,25,7,5,2013
11359,13799,11,16207,11,16569,14,2440,4782,4306,48,46,42,38,24,25,7,5,2013
10563,13162,20,13799,11,16207,11,2599,3259,4879,48,45,43,37,1,26,1,5,2013
10060,13162,20,13799,11,16207,11,3102,3832,5424,47,45,42,37,2,26,1,5,2013
9736,13162,20,13799,11,16207,11,3426,4111,5715,47,46,42,38,3,26,1,5,2013
9610,13162,20,13799,11,16207,11,3552,4262,5857,47,45,42,38,4,26,1,5,2013
9632,13162,20,13799,11,16207,11,3530,4231,5640,47,45,43,38,5,26,1,5,2013
9689,13162,20,13799,11,16207,11,3473,4012,4838,47,45,42,37,6,26,1,5,2013
10073,13162,20,13799,11,16207,11,3089,3528,3166,47,45,43,38,7,26,1,5,2013
10831,13162,20,13799,11,16207,11,2331,2575,1613,47,45,44,38,8,26,1,5,2013
11841,13162,20,13799,11,16207,11,1321,1456,887,47,45,46,38,9,26,1,5,2013
12573,13162,20,13799,11,16207,11,589,610,422,48,45,48,39,10,26,1,5,2013
12947,13162,20,13799,11,16207,11,215,144,118,48,45,50,39,11,26,1,5,2013
13072,13162,20,13799,11,16207,11,90,0,0,48,45,52,38,12,26,1,5,2013
13026,13162,20,13799,11,16207,11,136,55,143,49,45,54,39,13,26,1,5,2013
12790,13162,20,13799,11,16207,11,372,262,273,48,45,56,38,14,26,1,5,2013
12562,13162,20,13799,11,16207,11,600,453,569,49,44,55,38,15,26,1,5,2013
12429,13162,20,13799,11,16207,11,733,578,852,48,44,56,37,16,26,1,5,2013
12458,13162,20,13799,11,16207,11,704,518,1007,47,43,56,38,17,26,1,5,2013
12650,13162,20,13799,11,16207,11,512,293,1125,46,42,56,39,18,26,1,5,2013
12721,13162,20,13799,11,16207,11,441,239,1373,45,41,55,39,19,26,1,5,2013
12728,13162,20,13799,11,16207,11,434,248,1615,44,40,54,38,20,26,1,5,2013
13162,13162,20,13799,11,16207,11,0,11,1637,43,40,53,38,21,26,1,5,2013
12938,13162,20,13799,11,16207,11,224,451,2386,44,38,50,38,22,26,1,5,2013
12055,13162,20,13799,11,16207,11,1107,1395,3583,43,38,49,38,23,26,1,5,2013
11047,13162,20,13799,11,16207,11,2115,2440,4782,42,38,47,38,24,26,1,5,2013
10278,13863,20,13162,20,13799,11,3585,2599,3259,43,37,45,39,1,27,2,5,2013
9795,13863,20,13162,20,13799,11,4068,3102,3832,42,37,45,38,2,27,2,5,2013
9535,13863,20,13162,20,13799,11,4328,3426,4111,42,38,44,39,3,27,2,5,2013
9462,13863,20,13162,20,13799,11,4401,3552,4262,42,38,44,38,4,27,2,5,2013
9558,13863,20,13162,20,13799,11,4305,3530,4231,43,38,43,37,5,27,2,5,2013
9662,13863,20,13162,20,13799,11,4201,3473,4012,42,37,43,37,6,27,2,5,2013
10170,13863,20,13162,20,13799,11,3693,3089,3528,43,38,43,37,7,27,2,5,2013
10955,13863,20,13162,20,13799,11,2908,2331,2575,44,38,47,39,8,27,2,5,2013
11869,13863,20,13162,20,13799,11,1994,1321,1456,46,38,52,39,9,27,2,5,2013
12554,13863,20,13162,20,13799,11,1309,589,610,48,39,58,39,10,27,2,5,2013
12861,13863,20,13162,20,13799,11,1002,215,144,50,39,61,38,11,27,2,5,2013
12952,13863,20,13162,20,13799,11,911,90,0,52,38,64,35,12,27,2,5,2013
12901,13863,20,13162,20,13799,11,962,136,55,54,39,66,34,13,27,2,5,2013
12703,13863,20,13162,20,13799,11,1160,372,262,56,38,67,33,14,27,2,5,2013
12528,13863,20,13162,20,13799,11,1335,600,453,55,38,68,34,15,27,2,5,2013
12487,13863,20,13162,20,13799,11,1376,733,578,56,37,69,33,16,27,2,5,2013
12695,13863,20,13162,20,13799,11,1168,704,518,56,38,70,33,17,27,2,5,2013
13025,13863,20,13162,20,13799,11,838,512,293,56,39,71,33,18,27,2,5,2013
13203,13863,20,13162,20,13799,11,660,441,239,55,39,70,33,19,27,2,5,2013
13343,13863,20,13162,20,13799,11,520,434,248,54,38,69,34,20,27,2,5,2013
13863,13863,20,13162,20,13799,11,0,0,11,53,38,65,36,21,27,2,5,2013
13379,13863,20,13162,20,13799,11,484,224,451,50,38,61,37,22,27,2,5,2013
12016,13863,20,13162,20,13799,11,1847,1107,1395,49,38,57,40,23,27,2,5,2013
10761,13863,20,13162,20,13799,11,3102,2115,2440,47,38,55,41,24,27,2,5,2013
9938,15416,13,13863,20,13162,20,5478,3585,2599,45,39,53,41,1,28,3,5,2013
9528,15416,13,13863,20,13162,20,5888,4068,3102,45,38,52,41,2,28,3,5,2013
9347,15416,13,13863,20,13162,20,6069,4328,3426,44,39,51,41,3,28,3,5,2013
9342,15416,13,13863,20,13162,20,6074,4401,3552,44,38,49,40,4,28,3,5,2013
9612,15416,13,13863,20,13162,20,5804,4305,3530,43,37,48,40,5,28,3,5,2013
10379,15416,13,13863,20,13162,20,5037,4201,3473,43,37,48,39,6,28,3,5,2013
12170,15416,13,13863,20,13162,20,3246,3693,3089,43,37,49,38,7,28,3,5,2013
13602,15416,13,13863,20,13162,20,1814,2908,2331,47,39,52,40,8,28,3,5,2013
14242,15416,13,13863,20,13162,20,1174,1994,1321,52,39,56,41,9,28,3,5,2013
14663,15416,13,13863,20,13162,20,753,1309,589,58,39,59,41,10,28,3,5,2013
15039,15416,13,13863,20,13162,20,377,1002,215,61,38,62,42,11,28,3,5,2013
15221,15416,13,13863,20,13162,20,195,911,90,64,35,64,42,12,28,3,5,2013
15309,15416,13,13863,20,13162,20,107,962,136,66,34,67,41,13,28,3,5,2013
15416,15416,13,13863,20,13162,20,0,1160,372,67,33,68,41,14,28,3,5,2013
15316,15416,13,13863,20,13162,20,100,1335,600,68,34,68,42,15,28,3,5,2013
15194,15416,13,13863,20,13162,20,222,1376,733,69,33,68,43,16,28,3,5,2013
15160,15416,13,13863,20,13162,20,256,1168,704,70,33,67,43,17,28,3,5,2013
15111,15416,13,13863,20,13162,20,305,838,512,71,33,66,45,18,28,3,5,2013
14950,15416,13,13863,20,13162,20,466,660,441,70,33,64,47,19,28,3,5,2013
14876,15416,13,13863,20,13162,20,540,520,434,69,34,63,47,20,28,3,5,2013
15187,15416,13,13863,20,13162,20,229,0,0,65,36,61,49,21,28,3,5,2013
14440,15416,13,13863,20,13162,20,976,484,224,61,37,59,49,22,28,3,5,2013
12932,15416,13,13863,20,13162,20,2484,1847,1107,57,40,58,50,23,28,3,5,2013
11561,15416,13,13863,20,13162,20,3855,3102,2115,55,41,58,52,24,28,3,5,2013
10706,16309,17,15416,13,13863,20,5603,5478,3585,53,41,57,53,1,29,4,5,2013
10227,16309,17,15416,13,13863,20,6082,5888,4068,52,41,57,54,2,29,4,5,2013
9990,16309,17,15416,13,13863,20,6319,6069,4328,51,41,57,54,3,29,4,5,2013
9932,16309,17,15416,13,13863,20,6377,6074,4401,49,40,56,55,4,29,4,5,2013
10206,16309,17,15416,13,13863,20,6103,5804,4305,48,40,56,55,5,29,4,5,2013
11032,16309,17,15416,13,13863,20,5277,5037,4201,48,39,56,55,6,29,4,5,2013
12724,16309,17,15416,13,13863,20,3585,3246,3693,49,38,56,55,7,29,4,5,2013
14182,16309,17,15416,13,13863,20,2127,1814,2908,52,40,57,56,8,29,4,5,2013
14802,16309,17,15416,13,13863,20,1507,1174,1994,56,41,58,56,9,29,4,5,2013
15194,16309,17,15416,13,13863,20,1115,753,1309,59,41,58,57,10,29,4,5,2013
15546,16309,17,15416,13,13863,20,763,377,1002,62,42,59,57,11,29,4,5,2013
15737,16309,17,15416,13,13863,20,572,195,911,64,42,60,58,12,29,4,5,2013
15794,16309,17,15416,13,13863,20,515,107,962,67,41,62,59,13,29,4,5,2013
15923,16309,17,15416,13,13863,20,386,0,1160,68,41,64,59,14,29,4,5,2013
15985,16309,17,15416,13,13863,20,324,100,1335,68,42,67,61,15,29,4,5,2013
16052,16309,17,15416,13,13863,20,257,222,1376,68,43,69,62,16,29,4,5,2013
16238,16309,17,15416,13,13863,20,71,256,1168,67,43,71,62,17,29,4,5,2013
16309,16309,17,15416,13,13863,20,0,305,838,66,45,70,62,18,29,4,5,2013
16085,16309,17,15416,13,13863,20,224,466,660,64,47,69,62,19,29,4,5,2013
16013,16309,17,15416,13,13863,20,296,540,520,63,47,68,62,20,29,4,5,2013
16268,16309,17,15416,13,13863,20,41,229,0,61,49,67,62,21,29,4,5,2013
15404,16309,17,15416,13,13863,20,905,976,484,59,49,66,61,22,29,4,5,2013
13747,16309,17,15416,13,13863,20,2562,2484,1847,58,50,63,60,23,29,4,5,2013
12266,16309,17,15416,13,13863,20,4043,3855,3102,58,52,63,61,24,29,4,5,2013
11346,20232,16,16309,17,15416,13,8886,5603,5478,57,53,63,61,1,30,5,5,2013
10813,20232,16,16309,17,15416,13,9419,6082,5888,57,54,63,62,2,30,5,5,2013
10511,20232,16,16309,17,15416,13,9721,6319,6069,57,54,63,61,3,30,5,5,2013
10385,20232,16,16309,17,15416,13,9847,6377,6074,56,55,63,62,4,30,5,5,2013
10565,20232,16,16309,17,15416,13,9667,6103,5804,56,55,63,61,5,30,5,5,2013
11294,20232,16,16309,17,15416,13,8938,5277,5037,56,55,63,61,6,30,5,5,2013
13174,20232,16,16309,17,15416,13,7058,3585,3246,56,55,63,61,7,30,5,5,2013
14908,20232,16,16309,17,15416,13,5324,2127,1814,57,56,65,62,8,30,5,5,2013
16006,20232,16,16309,17,15416,13,4226,1507,1174,58,56,69,64,9,30,5,5,2013
16936,20232,16,16309,17,15416,13,3296,1115,753,58,57,73,65,10,30,5,5,2013
17804,20232,16,16309,17,15416,13,2428,763,377,59,57,76,65,11,30,5,5,2013
18456,20232,16,16309,17,15416,13,1776,572,195,60,58,79,66,12,30,5,5,2013
18978,20232,16,16309,17,15416,13,1254,515,107,62,59,82,66,13,30,5,5,2013
19489,20232,16,16309,17,15416,13,743,386,0,64,59,84,64,14,30,5,5,2013
19734,20232,16,16309,17,15416,13,498,324,100,67,61,85,64,15,30,5,5,2013
20000,20232,16,16309,17,15416,13,232,257,222,69,62,87,64,16,30,5,5,2013
20232,20232,16,16309,17,15416,13,0,71,256,71,62,87,63,17,30,5,5,2013
20222,20232,16,16309,17,15416,13,10,0,305,70,62,87,63,18,30,5,5,2013
19851,20232,16,16309,17,15416,13,381,224,466,69,62,87,63,19,30,5,5,2013
19473,20232,16,16309,17,15416,13,759,296,540,68,62,84,64,20,30,5,5,2013
19525,20232,16,16309,17,15416,13,707,41,229,67,62,82,65,21,30,5,5,2013
18775,20232,16,16309,17,15416,13,1457,905,976,66,61,79,64,22,30,5,5,2013
16776,20232,16,16309,17,15416,13,3456,2562,2484,63,60,76,64,23,30,5,5,2013
14857,20232,16,16309,17,15416,13,5375,4043,3855,63,61,74,64,24,30,5,5,2013
13481,22479,16,20232,16,16309,17,8998,8886,5603,63,61,73,64,1,31,6,5,2013
12659,22479,16,20232,16,16309,17,9820,9419,6082,63,62,71,65,2,31,6,5,2013
12114,22479,16,20232,16,16309,17,10365,9721,6319,63,61,70,64,3,31,6,5,2013
11832,22479,16,20232,16,16309,17,10647,9847,6377,63,62,68,63,4,31,6,5,2013
11947,22479,16,20232,16,16309,17,10532,9667,6103,63,61,67,63,5,31,6,5,2013
12578,22479,16,20232,16,16309,17,9901,8938,5277,63,61,67,62,6,31,6,5,2013
14459,22479,16,20232,16,16309,17,8020,7058,3585,63,61,68,63,7,31,6,5,2013
16298,22479,16,20232,16,16309,17,6181,5324,2127,65,62,71,64,8,31,6,5,2013
17627,22479,16,20232,16,16309,17,4852,4226,1507,69,64,75,65,9,31,6,5,2013
18950,22479,16,20232,16,16309,17,3529,3296,1115,73,65,79,65,10,31,6,5,2013
20131,22479,16,20232,16,16309,17,2348,2428,763,76,65,82,66,11,31,6,5,2013
20978,22479,16,20232,16,16309,17,1501,1776,572,79,66,85,67,12,31,6,5,2013
21566,22479,16,20232,16,16309,17,913,1254,515,82,66,88,65,13,31,6,5,2013
22016,22479,16,20232,16,16309,17,463,743,386,84,64,90,64,14,31,6,5,2013
22286,22479,16,20232,16,16309,17,193,498,324,85,64,91,63,15,31,6,5,2013
22457,22479,16,20232,16,16309,17,22,232,257,87,64,92,60,16,31,6,5,2013
22479,22479,16,20232,16,16309,17,0,0,71,87,63,91,61,17,31,6,5,2013
22188,22479,16,20232,16,16309,17,291,10,0,87,63,91,60,18,31,6,5,2013
21532,22479,16,20232,16,16309,17,947,381,224,87,63,89,62,19,31,6,5,2013
20781,22479,16,20232,16,16309,17,1698,759,296,84,64,86,63,20,31,6,5,2013
20450,22479,16,20232,16,16309,17,2029,707,41,82,65,83,64,21,31,6,5,2013
19645,22479,16,20232,16,16309,17,2834,1457,905,79,64,80,64,22,31,6,5,2013
17830,22479,16,20232,16,16309,17,4649,3456,2562,76,64,77,63,23,31,6,5,2013
15885,22479,16,20232,16,16309,17,6594,5375,4043,74,64,75,62,24,31,6,5,2013
14392,20938,16,22479,16,20232,16,6546,8998,8886,73,64,73,62,1,1,7,6,2013
13381,20938,16,22479,16,20232,16,7557,9820,9419,71,65,71,61,2,1,7,6,2013
12729,20938,16,22479,16,20232,16,8209,10365,9721,70,64,70,62,3,1,7,6,2013
12317,20938,16,22479,16,20232,16,8621,10647,9847,68,63,70,61,4,1,7,6,2013
12121,20938,16,22479,16,20232,16,8817,10532,9667,67,63,68,61,5,1,7,6,2013
12085,20938,16,22479,16,20232,16,8853,9901,8938,67,62,67,61,6,1,7,6,2013
12885,20938,16,22479,16,20232,16,8053,8020,7058,68,63,67,61,7,1,7,6,2013
14388,20938,16,22479,16,20232,16,6550,6181,5324,71,64,70,63,8,1,7,6,2013
16107,20938,16,22479,16,20232,16,4831,4852,4226,75,65,75,63,9,1,7,6,2013
17588,20938,16,22479,16,20232,16,3350,3529,3296,79,65,78,64,10,1,7,6,2013
18812,20938,16,22479,16,20232,16,2126,2348,2428,82,66,82,66,11,1,7,6,2013
19631,20938,16,22479,16,20232,16,1307,1501,1776,85,67,85,64,12,1,7,6,2013
20093,20938,16,22479,16,20232,16,845,913,1254,88,65,87,64,13,1,7,6,2013
20395,20938,16,22479,16,20232,16,543,463,743,90,64,89,63,14,1,7,6,2013
20634,20938,16,22479,16,20232,16,304,193,498,91,63,89,62,15,1,7,6,2013
20830,20938,16,22479,16,20232,16,108,22,232,92,60,89,63,16,1,7,6,2013
20938,20938,16,22479,16,20232,16,0,0,0,91,61,88,64,17,1,7,6,2013
20851,20938,16,22479,16,20232,16,87,291,10,91,60,87,65,18,1,7,6,2013
20376,20938,16,22479,16,20232,16,562,947,381,89,62,85,65,19,1,7,6,2013
19608,20938,16,22479,16,20232,16,1330,1698,759,86,63,83,65,20,1,7,6,2013
19398,20938,16,22479,16,20232,16,1540,2029,707,83,64,80,65,21,1,7,6,2013
18784,20938,16,22479,16,20232,16,2154,2834,1457,80,64,78,65,22,1,7,6,2013
17314,20938,16,22479,16,20232,16,3624,4649,3456,77,63,76,65,23,1,7,6,2013
15673,20938,16,22479,16,20232,16,5265,6594,5375,75,62,74,65,24,1,7,6,2013
14325,19862,15,20938,16,22479,16,5537,6546,8998,73,62,73,65,1,2,1,6,2013
13399,19862,15,20938,16,22479,16,6463,7557,9820,71,61,71,65,2,2,1,6,2013
12778,19862,15,20938,16,22479,16,7084,8209,10365,70,62,70,65,3,2,1,6,2013
12388,19862,15,20938,16,22479,16,7474,8621,10647,70,61,69,65,4,2,1,6,2013
12196,19862,15,20938,16,22479,16,7666,8817,10532,68,61,69,64,5,2,1,6,2013
12000,19862,15,20938,16,22479,16,7862,8853,9901,67,61,68,64,6,2,1,6,2013
12463,19862,15,20938,16,22479,16,7399,8053,8020,67,61,68,64,7,2,1,6,2013
13665,19862,15,20938,16,22479,16,6197,6550,6181,70,63,70,65,8,2,1,6,2013
15245,19862,15,20938,16,22479,16,4617,4831,4852,75,63,72,66,9,2,1,6,2013
16703,19862,15,20938,16,22479,16,3159,3350,3529,78,64,76,66,10,2,1,6,2013
17878,19862,15,20938,16,22479,16,1984,2126,2348,82,66,79,67,11,2,1,6,2013
18760,19862,15,20938,16,22479,16,1102,1307,1501,85,64,82,67,12,2,1,6,2013
19348,19862,15,20938,16,22479,16,514,845,913,87,64,84,66,13,2,1,6,2013
19625,19862,15,20938,16,22479,16,237,543,463,89,63,85,65,14,2,1,6,2013
19791,19862,15,20938,16,22479,16,71,304,193,89,62,85,65,15,2,1,6,2013
19862,19862,15,20938,16,22479,16,0,108,22,89,63,84,65,16,2,1,6,2013
19812,19862,15,20938,16,22479,16,50,0,0,88,64,83,65,17,2,1,6,2013
19596,19862,15,20938,16,22479,16,266,87,291,87,65,81,65,18,2,1,6,2013
19000,19862,15,20938,16,22479,16,862,562,947,85,65,78,65,19,2,1,6,2013
18475,19862,15,20938,16,22479,16,1387,1330,1698,83,65,75,66,20,2,1,6,2013
18347,19862,15,20938,16,22479,16,1515,1540,2029,80,65,72,66,21,2,1,6,2013
17478,19862,15,20938,16,22479,16,2384,2154,2834,78,65,71,65,22,2,1,6,2013
15858,19862,15,20938,16,22479,16,4004,3624,4649,76,65,69,64,23,2,1,6,2013
14254,19862,15,20938,16,22479,16,5608,5265,6594,74,65,69,64,24,2,1,6,2013
13151,18660,16,19862,15,20938,16,5509,5537,6546,73,65,68,64,1,3,2,6,2013
12485,18660,16,19862,15,20938,16,6175,6463,7557,71,65,68,64,2,3,2,6,2013
12120,18660,16,19862,15,20938,16,6540,7084,8209,70,65,67,64,3,3,2,6,2013
11980,18660,16,19862,15,20938,16,6680,7474,8621,69,65,67,64,4,3,2,6,2013
12207,18660,16,19862,15,20938,16,6453,7666,8817,69,64,67,64,5,3,2,6,2013
13088,18660,16,19862,15,20938,16,5572,7862,8853,68,64,66,64,6,3,2,6,2013
14785,18660,16,19862,15,20938,16,3875,7399,8053,68,64,65,63,7,3,2,6,2013
16169,18660,16,19862,15,20938,16,2491,6197,6550,70,65,66,64,8,3,2,6,2013
16768,18660,16,19862,15,20938,16,1892,4617,4831,72,66,66,63,9,3,2,6,2013
17179,18660,16,19862,15,20938,16,1481,3159,3350,76,66,65,62,10,3,2,6,2013
17472,18660,16,19862,15,20938,16,1188,1984,2126,79,67,65,63,11,3,2,6,2013
17631,18660,16,19862,15,20938,16,1029,1102,1307,82,67,66,62,12,3,2,6,2013
17765,18660,16,19862,15,20938,16,895,514,845,84,66,68,62,13,3,2,6,2013
18089,18660,16,19862,15,20938,16,571,237,543,85,65,70,62,14,3,2,6,2013
18327,18660,16,19862,15,20938,16,333,71,304,85,65,72,63,15,3,2,6,2013
18530,18660,16,19862,15,20938,16,130,0,108,84,65,74,62,16,3,2,6,2013
18660,18660,16,19862,15,20938,16,0,50,0,83,65,75,61,17,3,2,6,2013
18626,18660,16,19862,15,20938,16,34,266,87,81,65,75,61,18,3,2,6,2013
18251,18660,16,19862,15,20938,16,409,862,562,78,65,75,61,19,3,2,6,2013
17792,18660,16,19862,15,20938,16,868,1387,1330,75,66,73,60,20,3,2,6,2013
17627,18660,16,19862,15,20938,16,1033,1515,1540,72,66,70,59,21,3,2,6,2013
16839,18660,16,19862,15,20938,16,1821,2384,2154,71,65,67,58,22,3,2,6,2013
14976,18660,16,19862,15,20938,16,3684,4004,3624,69,64,65,53,23,3,2,6,2013
13159,18660,16,19862,15,20938,16,5501,5608,5265,69,64,63,48,24,3,2,6,2013
11887,16204,17,18660,16,19862,15,4317,5509,5537,68,64,61,43,1,4,3,6,2013
11135,16204,17,18660,16,19862,15,5069,6175,6463,68,64,59,42,2,4,3,6,2013
10627,16204,17,18660,16,19862,15,5577,6540,7084,67,64,57,40,3,4,3,6,2013
10443,16204,17,18660,16,19862,15,5761,6680,7474,67,64,55,40,4,4,3,6,2013
10586,16204,17,18660,16,19862,15,5618,6453,7666,67,64,54,39,5,4,3,6,2013
11196,16204,17,18660,16,19862,15,5008,5572,7862,66,64,53,39,6,4,3,6,2013
12876,16204,17,18660,16,19862,15,3328,3875,7399,65,63,53,39,7,4,3,6,2013
14267,16204,17,18660,16,19862,15,1937,2491,6197,66,64,55,40,8,4,3,6,2013
14847,16204,17,18660,16,19862,15,1357,1892,4617,66,63,57,40,9,4,3,6,2013
15292,16204,17,18660,16,19862,15,912,1481,3159,65,62,59,41,10,4,3,6,2013
15622,16204,17,18660,16,19862,15,582,1188,1984,65,63,62,41,11,4,3,6,2013
15839,16204,17,18660,16,19862,15,365,1029,1102,66,62,64,42,12,4,3,6,2013
15900,16204,17,18660,16,19862,15,304,895,514,68,62,66,41,13,4,3,6,2013
16036,16204,17,18660,16,19862,15,168,571,237,70,62,67,42,14,4,3,6,2013
16031,16204,17,18660,16,19862,15,173,333,71,72,63,68,43,15,4,3,6,2013
16059,16204,17,18660,16,19862,15,145,130,0,74,62,68,41,16,4,3,6,2013
16200,16204,17,18660,16,19862,15,4,0,50,75,61,69,42,17,4,3,6,2013
16204,16204,17,18660,16,19862,15,0,34,266,75,61,70,42,18,4,3,6,2013
15929,16204,17,18660,16,19862,15,275,409,862,75,61,70,42,19,4,3,6,2013
15634,16204,17,18660,16,19862,15,570,868,1387,73,60,69,42,20,4,3,6,2013
15699,16204,17,18660,16,19862,15,505,1033,1515,70,59,67,43,21,4,3,6,2013
15148,16204,17,18660,16,19862,15,1056,1821,2384,67,58,63,44,22,4,3,6,2013
13601,16204,17,18660,16,19862,15,2603,3684,4004,65,53,61,44,23,4,3,6,2013
12054,16204,17,18660,16,19862,15,4150,5501,5608,63,48,60,44,24,4,3,6,2013
11033,16287,16,16204,17,18660,16,5254,4317,5509,61,43,59,43,1,5,4,6,2013
10520,16287,16,16204,17,18660,16,5767,5069,6175,59,42,57,43,2,5,4,6,2013
10210,16287,16,16204,17,18660,16,6077,5577,6540,57,40,57,43,3,5,4,6,2013
10073,16287,16,16204,17,18660,16,6214,5761,6680,55,40,55,43,4,5,4,6,2013
